text,label
体惜,"['tǐ', 'NA']"
体操,"['tǐ', 'NA']"
体操队,"['tǐ', 'NA', 'NA']"
体检,"['tǐ', 'NA']"
体毛,"['tǐ', 'NA']"
体液,"['tǐ', 'NA']"
体温,"['tǐ', 'NA']"
体温检测仪,"['tǐ', 'NA', 'NA', 'NA', 'NA']"
体温表,"['tǐ', 'NA', 'NA']"
体温计,"['tǐ', 'NA', 'NA']"
体现,"['tǐ', 'NA']"
体癣,"['tǐ', 'NA']"
体积,"['tǐ', 'NA']"
体细胞,"['tǐ', 'NA', 'NA']"
体统,"['tǐ', 'NA']"
体罚,"['tǐ', 'NA']"
体肤,"['tǐ', 'NA']"
体能,"['tǐ', 'NA']"
体腔,"['tǐ', 'NA']"
体表,"['tǐ', 'NA']"
体裁,"['tǐ', 'NA']"
体认,"['tǐ', 'NA']"
体谅,"['tǐ', 'NA']"
体貌,"['tǐ', 'NA']"
体质,"['tǐ', 'NA']"
体贴,"['tǐ', 'NA']"
体贴入微,"['tǐ', 'NA', 'NA', 'NA']"
体面,"['tǐ', 'NA']"
体香剂,"['tǐ', 'NA', 'NA']"
体验,"['tǐ', 'NA']"
使成一体,"['NA', 'NA', 'NA', 'tǐ']"
俗体字,"['NA', 'tǐ', 'NA']"
军体,"['NA', 'tǐ']"
内含体,"['NA', 'NA', 'tǐ']"
凝胶体,"['NA', 'NA', 'tǐ']"
凸多面体,"['NA', 'NA', 'NA', 'tǐ']"
凸面体,"['NA', 'NA', 'tǐ']"
刚体,"['NA', 'tǐ']"
先进集体,"['NA', 'NA', 'NA', 'tǐ']"
前体,"['NA', 'tǐ']"
十二面体,"['NA', 'NA', 'NA', 'tǐ']"
半导体,"['NA', 'NA', 'tǐ']"
半导体探测器,"['NA', 'NA', 'tǐ', 'NA', 'NA', 'NA']"
半导体超点阵,"['NA', 'NA', 'tǐ', 'NA', 'NA', 'NA']"
半流体,"['NA', 'NA', 'tǐ']"
半裸体,"['NA', 'NA', 'tǐ']"
双倍体,"['NA', 'NA', 'tǐ']"
受体,"['NA', 'tǐ']"
变体,"['NA', 'tǐ']"
君主政体,"['NA', 'NA', 'NA', 'tǐ']"
四体,"['NA', 'tǐ']"
四体不勤,"['NA', 'tǐ', 'NA', 'NA']"
四面体,"['NA', 'NA', 'tǐ']"
团体,"['NA', 'tǐ']"
固体,"['NA', 'tǐ']"
固体热容激光器,"['NA', 'tǐ', 'NA', 'NA', 'NA', 'NA', 'NA']"
固体物理,"['NA', 'tǐ', 'NA', 'NA']"
固体物质,"['NA', 'tǐ', 'NA', 'NA']"
国体,"['NA', 'tǐ']"
国际媒体,"['NA', 'NA', 'NA', 'tǐ']"
圆柱体,"['NA', 'NA', 'tǐ']"
圆锥体,"['NA', 'NA', 'tǐ']"
圣体,"['NA', 'tǐ']"
块体,"['NA', 'tǐ']"
垂体,"['NA', 'tǐ']"
型快闪记忆体,"['NA', 'NA', 'NA', 'NA', 'NA', 'tǐ']"
基体,"['NA', 'tǐ']"
外国媒体,"['NA', 'NA', 'NA', 'tǐ']"
多倍体,"['NA', 'NA', 'tǐ']"
多媒体,"['NA', 'NA', 'tǐ']"
多媒体资讯,"['NA', 'NA', 'tǐ', 'NA', 'NA']"
多面体,"['NA', 'NA', 'tǐ']"
天体,"['NA', 'tǐ']"
天体主义,"['NA', 'tǐ', 'NA', 'NA']"
天体光谱学,"['NA', 'tǐ', 'NA', 'NA', 'NA']"
天体力学,"['NA', 'tǐ', 'NA', 'NA']"
天体物理,"['NA', 'tǐ', 'NA', 'NA']"
天体物理学,"['NA', 'tǐ', 'NA', 'NA', 'NA']"
失体统,"['NA', 'tǐ', 'NA']"
失体面,"['NA', 'tǐ', 'NA']"
全体,"['NA', 'tǐ']"
媒体,"['NA', 'tǐ']"
媒体报导,"['NA', 'tǐ', 'NA', 'NA']"
媒体接口连接器,"['NA', 'tǐ', 'NA', 'NA', 'NA', 'NA', 'NA']"
媒体自由,"['NA', 'tǐ', 'NA', 'NA']"
媒体访问控制,"['NA', 'tǐ', 'NA', 'NA', 'NA', 'NA']"
公共团体,"['NA', 'NA', 'NA', 'tǐ']"
字体,"['NA', 'tǐ']"
宋体,"['NA', 'tǐ']"
实体,"['NA', 'tǐ']"
实体层,"['NA', 'tǐ', 'NA']"
实体店,"['NA', 'tǐ', 'NA']"
客体,"['NA', 'tǐ']"
对偶多面体,"['NA', 'NA', 'NA', 'NA', 'tǐ']"
对映体,"['NA', 'NA', 'tǐ']"
对映异构体,"['NA', 'NA', 'NA', 'NA', 'tǐ']"
导体,"['NA', 'tǐ']"
小团体主义,"['NA', 'NA', 'tǐ', 'NA', 'NA']"
尸体,"['NA', 'tǐ']"
尸体剖检,"['NA', 'tǐ', 'NA', 'NA']"
尸体袋,"['NA', 'tǐ', 'NA']"
屈体,"['NA', 'tǐ']"
山体,"['NA', 'tǐ']"
共享软体,"['NA', 'NA', 'NA', 'tǐ']"
岩土体,"['NA', 'NA', 'tǐ']"
工体,"['NA', 'tǐ']"
具体,"['NA', 'tǐ']"
具体而微,"['NA', 'tǐ', 'NA', 'NA']"
具体问题,"['NA', 'tǐ', 'NA', 'NA']"
年老体弱,"['NA', 'NA', 'tǐ', 'NA']"
幼体,"['NA', 'tǐ']"
异体,"['NA', 'tǐ']"
异体字,"['NA', 'tǐ', 'NA']"
异构体,"['NA', 'NA', 'tǐ']"
异源多倍体,"['NA', 'NA', 'NA', 'NA', 'tǐ']"
异质体,"['NA', 'NA', 'tǐ']"
弱势群体,"['NA', 'NA', 'NA', 'tǐ']"
形体,"['NA', 'tǐ']"
微粒体,"['NA', 'NA', 'tǐ']"
总体,"['NA', 'tǐ']"
总体目标,"['NA', 'tǐ', 'NA', 'NA']"
惰性气体,"['NA', 'NA', 'NA', 'tǐ']"
成体,"['NA', 'tǐ']"
成何体统,"['NA', 'NA', 'tǐ', 'NA']"
或体,"['NA', 'tǐ']"
抗体,"['NA', 'tǐ']"
抗日救亡团体,"['NA', 'NA', 'NA', 'NA', 'NA', 'tǐ']"
抛体,"['NA', 'tǐ']"
抛射体,"['NA', 'NA', 'tǐ']"
掩体,"['NA', 'tǐ']"
支原体,"['NA', 'NA', 'tǐ']"
支原体肺炎,"['NA', 'NA', 'tǐ', 'NA', 'NA']"
政体,"['NA', 'tǐ']"
政治体制,"['NA', 'NA', 'tǐ', 'NA']"
整体,"['NA', 'tǐ']"
文体,"['NA', 'tǐ']"
斜体,"['NA', 'tǐ']"
斜体字,"['NA', 'tǐ', 'NA']"
新闻媒体,"['NA', 'NA', 'NA', 'tǐ']"
旧体,"['NA', 'tǐ']"
旧体诗,"['NA', 'tǐ', 'NA']"
明体,"['NA', 'tǐ']"
星体,"['NA', 'tǐ']"
晶体,"['NA', 'tǐ']"
晶体管,"['NA', 'tǐ', 'NA']"
晶状体,"['NA', 'NA', 'tǐ']"
本体,"['NA', 'tǐ']"
机体,"['NA', 'tǐ']"
杏仁体,"['NA', 'NA', 'tǐ']"
松果体,"['NA', 'NA', 'tǐ']"
柱体,"['NA', 'tǐ']"
柳体,"['NA', 'tǐ']"
欧共体,"['NA', 'NA', 'tǐ']"
母体,"['NA', 'tǐ']"
母群体,"['NA', 'NA', 'tǐ']"
气体,"['NA', 'tǐ']"
气体离心,"['NA', 'tǐ', 'NA', 'NA']"
水体,"['NA', 'tǐ']"
水母体,"['NA', 'NA', 'tǐ']"
水螅体,"['NA', 'NA', 'tǐ']"
汉字字体,"['NA', 'NA', 'NA', 'tǐ']"
活体,"['NA', 'tǐ']"
活体检视,"['NA', 'tǐ', 'NA', 'NA']"
流体,"['NA', 'tǐ']"
流体力学,"['NA', 'tǐ', 'NA', 'NA']"
流体动力学,"['NA', 'tǐ', 'NA', 'NA', 'NA']"
流星体,"['NA', 'NA', 'tǐ']"
浑然一体,"['NA', 'NA', 'NA', 'tǐ']"
海绵体,"['NA', 'NA', 'tǐ']"
海马体,"['NA', 'NA', 'tǐ']"
液体,"['NA', 'tǐ']"
温室气体,"['NA', 'NA', 'NA', 'tǐ']"
溶体,"['NA', 'tǐ']"
溶脢体,"['NA', 'NA', 'tǐ']"
溶酶体,"['NA', 'NA', 'tǐ']"
灵体,"['NA', 'tǐ']"
点阵字体,"['NA', 'NA', 'NA', 'tǐ']"
物体,"['NA', 'tǐ']"
牲体,"['NA', 'tǐ']"
特许半导体,"['NA', 'NA', 'NA', 'NA', 'tǐ']"
独体,"['NA', 'tǐ']"
独体字,"['NA', 'tǐ', 'NA']"
独联体,"['NA', 'NA', 'tǐ']"
玻璃体,"['NA', 'NA', 'tǐ']"
球体,"['NA', 'tǐ']"
生物体,"['NA', 'NA', 'tǐ']"
生物气体,"['NA', 'NA', 'NA', 'tǐ']"
电导体,"['NA', 'NA', 'tǐ']"
病原体,"['NA', 'NA', 'tǐ']"
白体,"['NA', 'tǐ']"
睫状体,"['NA', 'NA', 'tǐ']"
矿体,"['NA', 'tǐ']"
硬体,"['NA', 'tǐ']"
磁体,"['NA', 'tǐ']"
神体,"['NA', 'tǐ']"
窗体,"['NA', 'tǐ']"
立体,"['NA', 'tǐ']"
立体图,"['NA', 'tǐ', 'NA']"
立体声,"['NA', 'tǐ', 'NA']"
立体异构,"['NA', 'tǐ', 'NA', 'NA']"
立体摄像机,"['NA', 'tǐ', 'NA', 'NA', 'NA']"
立体电影院,"['NA', 'tǐ', 'NA', 'NA', 'NA']"
立克次体,"['NA', 'NA', 'NA', 'tǐ']"
立方体,"['NA', 'NA', 'tǐ']"
等离子体,"['NA', 'NA', 'NA', 'tǐ']"
简体,"['NA', 'tǐ']"
简体字,"['NA', 'tǐ', 'NA']"
篆体,"['NA', 'tǐ']"
类星体,"['NA', 'NA', 'tǐ']"
粗体,"['NA', 'tǐ']"
粗体字,"['NA', 'tǐ', 'NA']"
破体字,"['NA', 'tǐ', 'NA']"
线粒体,"['NA', 'NA', 'tǐ']"
细明体,"['NA', 'NA', 'tǐ']"
绝缘体,"['NA', 'NA', 'tǐ']"
统一体,"['NA', 'NA', 'tǐ']"
编年体,"['NA', 'NA', 'tǐ']"
群众团体,"['NA', 'NA', 'NA', 'tǐ']"
群体,"['NA', 'tǐ']"
群体性事件,"['NA', 'tǐ', 'NA', 'NA', 'NA']"
耦联晶体管,"['NA', 'NA', 'NA', 'tǐ', 'NA']"
肉体,"['NA', 'tǐ']"
肌体,"['NA', 'tǐ']"
肢体,"['NA', 'tǐ']"
胴体,"['NA', 'tǐ']"
胶体,"['NA', 'tǐ']"
胼胝体,"['NA', 'NA', 'tǐ']"
脂质体,"['NA', 'NA', 'tǐ']"
脑下垂体,"['NA', 'NA', 'NA', 'tǐ']"
脑垂体,"['NA', 'NA', 'tǐ']"
膘肥体壮,"['NA', 'NA', 'tǐ', 'NA']"
自体免疫疾病,"['NA', 'tǐ', 'NA', 'NA', 'NA', 'NA']"
自由体操,"['NA', 'NA', 'tǐ', 'NA']"
体己,"['tī', 'NA']"
一元论,"['NA', 'NA', 'lùn']"
一概而论,"['NA', 'NA', 'NA', 'lùn']"
一神论,"['NA', 'NA', 'lùn']"
三段论,"['NA', 'NA', 'lùn']"
三论宗,"['NA', 'lùn', 'NA']"
不刊之论,"['NA', 'NA', 'NA', 'lùn']"
不易之论,"['NA', 'NA', 'NA', 'lùn']"
不论,"['NA', 'lùn']"
争论,"['NA', 'lùn']"
争论点,"['NA', 'lùn', 'NA']"
二元论,"['NA', 'NA', 'lùn']"
信息论,"['NA', 'NA', 'lùn']"
决定论,"['NA', 'NA', 'lùn']"
博弈论,"['NA', 'NA', 'lùn']"
博鳌亚洲论坛,"['NA', 'NA', 'NA', 'NA', 'lùn', 'NA']"
原子论,"['NA', 'NA', 'lùn']"
反映论,"['NA', 'NA', 'lùn']"
反杜林论,"['NA', 'NA', 'NA', 'lùn']"
国富论,"['NA', 'NA', 'lùn']"
国际先驱论坛报,"['NA', 'NA', 'NA', 'NA', 'lùn', 'NA', 'NA']"
均变论,"['NA', 'NA', 'lùn']"
坐而论道,"['NA', 'NA', 'lùn', 'NA']"
基本理论,"['NA', 'NA', 'NA', 'lùn']"
多元论,"['NA', 'NA', 'lùn']"
多神论,"['NA', 'NA', 'lùn']"
多神论者,"['NA', 'NA', 'lùn', 'NA']"
天演论,"['NA', 'NA', 'lùn']"
姑置勿论,"['NA', 'NA', 'NA', 'lùn']"
公论,"['NA', 'lùn']"
学位论文,"['NA', 'NA', 'lùn', 'NA']"
宇宙生成论,"['NA', 'NA', 'NA', 'NA', 'lùn']"
定性理论,"['NA', 'NA', 'NA', 'lùn']"
定论,"['NA', 'lùn']"
导论,"['NA', 'lùn']"
就事论事,"['NA', 'NA', 'lùn', 'NA']"
常住论,"['NA', 'NA', 'lùn']"
弦理论,"['NA', 'NA', 'lùn']"
弦论,"['NA', 'lùn']"
循环论证,"['NA', 'NA', 'lùn', 'NA']"
微扰论,"['NA', 'NA', 'lùn']"
悖论,"['NA', 'lùn']"
成败论人,"['NA', 'NA', 'lùn', 'NA']"
持平之论,"['NA', 'NA', 'NA', 'lùn']"
控制论,"['NA', 'NA', 'lùn']"
推论,"['NA', 'lùn']"
政论,"['NA', 'lùn']"
断灭论,"['NA', 'NA', 'lùn']"
新民主主义论,"['NA', 'NA', 'NA', 'NA', 'NA', 'lùn']"
方法论,"['NA', 'NA', 'lùn']"
普遍理论,"['NA', 'NA', 'NA', 'lùn']"
权变理论,"['NA', 'NA', 'NA', 'lùn']"
板块理论,"['NA', 'NA', 'NA', 'lùn']"
概型理论,"['NA', 'NA', 'NA', 'lùn']"
概论,"['NA', 'lùn']"
泛神论,"['NA', 'NA', 'lùn']"
泛自然神论,"['NA', 'NA', 'NA', 'NA', 'lùn']"
灾变论,"['NA', 'NA', 'lùn']"
理神论,"['NA', 'NA', 'lùn']"
理论,"['NA', 'lùn']"
理论基础,"['NA', 'lùn', 'NA', 'NA']"
理论贡献,"['NA', 'lùn', 'NA', 'NA']"
申论,"['NA', 'lùn']"
电磁理论,"['NA', 'NA', 'NA', 'lùn']"
留连论诗,"['NA', 'NA', 'lùn', 'NA']"
社论,"['NA', 'lùn']"
神造论,"['NA', 'NA', 'lùn']"
稳态理论,"['NA', 'NA', 'NA', 'lùn']"
突变理论,"['NA', 'NA', 'NA', 'lùn']"
立论,"['NA', 'lùn']"
策论,"['NA', 'lùn']"
纵论,"['NA', 'lùn']"
绪论,"['NA', 'lùn']"
群论,"['NA', 'lùn']"
自然神论,"['NA', 'NA', 'NA', 'lùn']"
舆论,"['NA', 'lùn']"
舆论界,"['NA', 'lùn', 'NA']"
范畴论,"['NA', 'NA', 'lùn']"
规范理论,"['NA', 'NA', 'NA', 'lùn']"
言论,"['NA', 'lùn']"
言论机关,"['NA', 'lùn', 'NA', 'NA']"
言论界,"['NA', 'lùn', 'NA']"
言论自由,"['NA', 'lùn', 'NA', 'NA']"
讨论,"['NA', 'lùn']"
讨论班,"['NA', 'lùn', 'NA']"
议论,"['NA', 'lùn']"
讲论,"['NA', 'lùn']"
论争,"['lùn', 'NA']"
论功,"['lùn', 'NA']"
论及,"['lùn', 'NA']"
论坛,"['lùn', 'NA']"
论定,"['lùn', 'NA']"
论战,"['lùn', 'NA']"
论文,"['lùn', 'NA']"
论断,"['lùn', 'NA']"
论法,"['lùn', 'NA']"
论点,"['lùn', 'NA']"
论理,"['lùn', 'NA']"
论理学,"['lùn', 'NA', 'NA']"
论证,"['lùn', 'NA']"
论述,"['lùn', 'NA']"
论题,"['lùn', 'NA']"
评论,"['NA', 'lùn']"
诉论,"['NA', 'lùn']"
诉诸公论,"['NA', 'NA', 'NA', 'lùn']"
一堆,"['NA', 'duī']"
堆叠,"['duī', 'NA']"
堆垒,"['duī', 'NA']"
堆栈,"['duī', 'NA']"
堆放,"['duī', 'NA']"
堆满,"['duī', 'NA']"
堆积,"['duī', 'NA']"
堆积如山,"['duī', 'NA', 'NA', 'NA']"
堆积木,"['duī', 'NA', 'NA']"
堆肥,"['duī', 'NA']"
堆金积玉,"['duī', 'NA', 'NA', 'NA']"
堆高机,"['duī', 'NA', 'NA']"
堆龙德庆,"['duī', 'NA', 'NA', 'NA']"
堆龙德庆县,"['duī', 'NA', 'NA', 'NA', 'NA']"
原子堆,"['NA', 'NA', 'duī']"
土堆,"['NA', 'duī']"
垃圾堆,"['NA', 'NA', 'duī']"
故纸堆,"['NA', 'NA', 'duī']"
料堆,"['NA', 'duī']"
最密堆积,"['NA', 'NA', 'duī', 'NA']"
木柴堆,"['NA', 'NA', 'duī']"
火堆,"['NA', 'duī']"
纸堆,"['NA', 'duī']"
面心立方最密堆积,"['NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'duī', 'NA']"
乃堆拉,"['NA', 'duī', 'lā']"
乃堆拉山口,"['NA', 'duī', 'lā', 'NA', 'NA']"
一刀切,"['NA', 'NA', 'qiē']"
余切,"['NA', 'qiē']"
内切球,"['NA', 'qiē', 'NA']"
切刀,"['qiē', 'NA']"
切割,"['qiē', 'NA']"
切变,"['qiē', 'NA']"
切口,"['qiē', 'NA']"
切向,"['qiē', 'NA']"
切向力,"['qiē', 'NA', 'NA']"
切块,"['qiē', 'NA']"
切入,"['qiē', 'NA']"
切尔诺贝利,"['qiē', 'NA', 'NA', 'NA', 'NA']"
切尼,"['qiē', 'NA']"
切平面,"['qiē', 'NA', 'NA']"
切成,"['qiē', 'NA']"
切成丝,"['qiē', 'NA', 'NA']"
切成块,"['qiē', 'NA', 'NA']"
切换,"['qiē', 'NA']"
切断,"['qiē', 'NA']"
切点,"['qiē', 'NA']"
切牙,"['qiē', 'NA']"
切痛,"['qiē', 'NA']"
切碎,"['qiē', 'NA']"
切磋,"['qiē', 'NA']"
切糕,"['qiē', 'NA']"
切线,"['qiē', 'NA']"
切肉刀,"['qiē', 'NA', 'NA']"
切腹,"['qiē', 'NA']"
切除,"['qiē', 'NA']"
切面,"['qiē', 'NA']"
剪切,"['NA', 'qiē']"
剪切力,"['NA', 'qiē', 'NA']"
一切,"['NA', 'qiè']"
一切事物,"['NA', 'qiè', 'NA', 'NA']"
一切如旧,"['NA', 'qiè', 'NA', 'NA']"
一切就绪,"['NA', 'qiè', 'NA', 'NA']"
一切险,"['NA', 'qiè', 'NA']"
不切实际,"['NA', 'qiè', 'NA', 'NA']"
不顾一切,"['NA', 'NA', 'NA', 'qiè']"
仁波切,"['NA', 'NA', 'qiè']"
凄切,"['NA', 'qiè']"
切勿,"['qiè', 'NA']"
切嘱,"['qiè', 'NA']"
切实,"['qiè', 'NA']"
切尔西,"['qiè', 'NA', 'NA']"
切忌,"['qiè', 'NA']"
切望,"['qiè', 'NA']"
切激,"['qiè', 'NA']"
切盼,"['qiè', 'NA']"
切肤之痛,"['qiè', 'NA', 'NA', 'NA']"
切触,"['qiè', 'NA']"
切记,"['qiè', 'NA']"
切诊,"['qiè', 'NA']"
切责,"['qiè', 'NA']"
切身,"['qiè', 'NA']"
切达,"['qiè', 'NA']"
切近,"['qiè', 'NA']"
切音,"['qiè', 'NA']"
切韵,"['qiè', 'NA']"
切题,"['qiè', 'NA']"
切齿,"['qiè', 'NA']"
切齿腐心,"['qiè', 'NA', 'NA', 'NA']"
反切,"['NA', 'qiè']"
咬牙切齿,"['NA', 'NA', 'qiè', 'NA']"
哀哭切齿,"['NA', 'NA', 'qiè', 'NA']"
在密切注意,"['NA', 'NA', 'qiè', 'NA', 'NA']"
密切,"['NA', 'qiè']"
密切注意,"['NA', 'qiè', 'NA', 'NA']"
密切注视,"['NA', 'qiè', 'NA', 'NA']"
关切,"['NA', 'qiè']"
怒目切齿,"['NA', 'NA', 'qiè', 'NA']"
急切,"['NA', 'qiè']"
恳切,"['NA', 'qiè']"
悲切,"['NA', 'qiè']"
挚切,"['NA', 'qiè']"
操切,"['NA', 'qiè']"
洞察一切,"['NA', 'NA', 'NA', 'qiè']"
深切,"['NA', 'qiè']"
一分一毫,"['NA', 'fēn', 'NA', 'NA']"
一分耕耘,"['NA', 'fēn', 'NA', 'NA']"
一分收获,"['NA', 'fēn', 'NA', 'NA']"
三分,"['NA', 'fēn']"
三分之一,"['NA', 'fēn', 'NA', 'NA']"
三权分立,"['NA', 'NA', 'fēn', 'NA']"
三等分,"['NA', 'NA', 'fēn']"
不分,"['NA', 'fēn']"
不分彼此,"['NA', 'fēn', 'NA', 'NA']"
不分情由,"['NA', 'fēn', 'NA', 'NA']"
不分昼夜,"['NA', 'fēn', 'NA', 'NA']"
不分皂白,"['NA', 'fēn', 'NA', 'NA']"
不分轩轾,"['NA', 'fēn', 'NA', 'NA']"
不分高下,"['NA', 'fēn', 'NA', 'NA']"
不定积分,"['NA', 'NA', 'NA', 'fēn']"
两分法,"['NA', 'fēn', 'NA']"
临时分居,"['NA', 'NA', 'fēn', 'NA']"
九分之一,"['NA', 'fēn', 'NA', 'NA']"
争分夺秒,"['NA', 'fēn', 'NA', 'NA']"
二分,"['NA', 'fēn']"
二分之一,"['NA', 'fēn', 'NA', 'NA']"
二分点,"['NA', 'fēn', 'NA']"
二分音符,"['NA', 'fēn', 'NA', 'NA']"
五分之一,"['NA', 'fēn', 'NA', 'NA']"
五分美金,"['NA', 'fēn', 'NA', 'NA']"
低分,"['NA', 'fēn']"
偏微分,"['NA', 'NA', 'fēn']"
偏微分方程,"['NA', 'NA', 'fēn', 'NA', 'NA']"
分之,"['fēn', 'NA']"
分争,"['fēn', 'NA']"
分享,"['fēn', 'NA']"
分付,"['fēn', 'NA']"
分册,"['fēn', 'NA']"
分列,"['fēn', 'NA']"
分光,"['fēn', 'NA']"
分割,"['fēn', 'NA']"
分克,"['fēn', 'NA']"
分包,"['fēn', 'NA']"
分公司,"['fēn', 'NA', 'NA']"
分子医学,"['fēn', 'NA', 'NA', 'NA']"
分子式,"['fēn', 'NA', 'NA']"
分子料理,"['fēn', 'NA', 'NA', 'NA']"
分子杂交,"['fēn', 'NA', 'NA', 'NA']"
分子生物学,"['fēn', 'NA', 'NA', 'NA', 'NA']"
分子筛,"['fēn', 'NA', 'NA']"
分宜,"['fēn', 'NA']"
分宜县,"['fēn', 'NA', 'NA']"
分寸,"['fēn', 'NA']"
分封,"['fēn', 'NA']"
分封制,"['fēn', 'NA', 'NA']"
分居,"['fēn', 'NA']"
分局,"['fēn', 'NA']"
分层,"['fēn', 'NA']"
分岔,"['fēn', 'NA']"
分崩离析,"['fēn', 'NA', 'NA', 'NA']"
分巡兵备道,"['fēn', 'NA', 'NA', 'NA', 'NA']"
分工,"['fēn', 'NA']"
分布,"['fēn', 'NA']"
分布图,"['fēn', 'NA', 'NA']"
分布式,"['fēn', 'NA', 'NA']"
分布式环境,"['fēn', 'NA', 'NA', 'NA', 'NA']"
分布控制,"['fēn', 'NA', 'NA', 'NA']"
分店,"['fēn', 'NA']"
分庭抗礼,"['fēn', 'NA', 'NA', 'NA']"
分开,"['fēn', 'NA']"
分异,"['fēn', 'NA']"
分录,"['fēn', 'NA']"
分形,"['fēn', 'NA']"
分心,"['fēn', 'NA']"
分忧,"['fēn', 'NA']"
分成,"['fēn', 'NA']"
分房,"['fēn', 'NA']"
分所,"['fēn', 'NA']"
分手,"['fēn', 'NA']"
分手代理,"['fēn', 'NA', 'NA', 'NA']"
分批,"['fēn', 'NA']"
分掉,"['fēn', 'NA']"
分摊,"['fēn', 'NA']"
分支,"['fēn', 'NA']"
分文,"['fēn', 'NA']"
分文不取,"['fēn', 'NA', 'NA', 'NA']"
分时,"['fēn', 'NA']"
分时多工,"['fēn', 'NA', 'NA', 'NA']"
分明,"['fēn', 'NA']"
分星掰两,"['fēn', 'NA', 'NA', 'NA']"
分晓,"['fēn', 'NA']"
分机,"['fēn', 'NA']"
分权,"['fēn', 'NA']"
分权制衡,"['fēn', 'NA', 'NA', 'NA']"
分析,"['fēn', 'NA']"
分析人士,"['fēn', 'NA', 'NA', 'NA']"
分析器,"['fēn', 'NA', 'NA']"
分析学,"['fēn', 'NA', 'NA']"
分析师,"['fēn', 'NA', 'NA']"
分析心理学,"['fēn', 'NA', 'NA', 'NA', 'NA']"
分析法,"['fēn', 'NA', 'NA']"
分枝,"['fēn', 'NA']"
分桃,"['fēn', 'NA']"
分步骤,"['fēn', 'NA', 'NA']"
分歧,"['fēn', 'NA']"
分歧点,"['fēn', 'NA', 'NA']"
分段,"['fēn', 'NA']"
分母,"['fēn', 'NA']"
分毫,"['fēn', 'NA']"
分水岭,"['fēn', 'NA', 'NA']"
分水线,"['fēn', 'NA', 'NA']"
分治,"['fēn', 'NA']"
分波多工,"['fēn', 'NA', 'NA', 'NA']"
分洪,"['fēn', 'NA']"
分流,"['fēn', 'NA']"
分流电路,"['fēn', 'NA', 'NA', 'NA']"
分清,"['fēn', 'NA']"
分灶吃饭,"['fēn', 'NA', 'NA', 'NA']"
分点,"['fēn', 'NA']"
分班,"['fēn', 'NA']"
分生组织,"['fēn', 'NA', 'NA', 'NA']"
分界线,"['fēn', 'NA', 'NA']"
分社,"['fēn', 'NA']"
分神,"['fēn', 'NA']"
分离,"['fēn', 'NA']"
分离主义,"['fēn', 'NA', 'NA', 'NA']"
分秒必争,"['fēn', 'NA', 'NA', 'NA']"
分立,"['fēn', 'NA']"
分站,"['fēn', 'NA']"
分管,"['fēn', 'NA']"
分米,"['fēn', 'NA']"
分类,"['fēn', 'NA']"
分类学,"['fēn', 'NA', 'NA']"
分类帐,"['fēn', 'NA', 'NA']"
分级,"['fēn', 'NA']"
分组,"['fēn', 'NA']"
分组交换,"['fēn', 'NA', 'NA', 'NA']"
分而治之,"['fēn', 'NA', 'NA', 'NA']"
分至点,"['fēn', 'NA', 'NA']"
分袂,"['fēn', 'NA']"
分装,"['fēn', 'NA']"
分装机,"['fēn', 'NA', 'NA']"
分设,"['fēn', 'NA']"
分诉,"['fēn', 'NA']"
分词,"['fēn', 'NA']"
分贝,"['fēn', 'NA']"
分账,"['fēn', 'NA']"
分赃,"['fēn', 'NA']"
分身,"['fēn', 'NA']"
分辨,"['fēn', 'NA']"
分辩,"['fēn', 'NA']"
分送,"['fēn', 'NA']"
分道扬镳,"['fēn', 'NA', 'NA', 'NA']"
分部,"['fēn', 'NA']"
分野,"['fēn', 'NA']"
分配,"['fēn', 'NA']"
分配器,"['fēn', 'NA', 'NA']"
分配律,"['fēn', 'NA', 'NA']"
分针,"['fēn', 'NA']"
分钟,"['fēn', 'NA']"
分钱,"['fēn', 'NA']"
分销,"['fēn', 'NA']"
分销商,"['fēn', 'NA', 'NA']"
分销店,"['fēn', 'NA', 'NA']"
分队,"['fēn', 'NA']"
分隔,"['fēn', 'NA']"
分音符,"['fēn', 'NA', 'NA']"
分页,"['fēn', 'NA']"
分项,"['fēn', 'NA']"
分频,"['fēn', 'NA']"
分餐,"['fēn', 'NA']"
光谱分析,"['NA', 'NA', 'fēn', 'NA']"
动植物分类,"['NA', 'NA', 'NA', 'fēn', 'NA']"
动物分类,"['NA', 'NA', 'fēn', 'NA']"
医药分离,"['NA', 'NA', 'fēn', 'NA']"
十二分,"['NA', 'NA', 'fēn']"
十分,"['NA', 'fēn']"
十分之一,"['NA', 'fēn', 'NA', 'NA']"
半分,"['NA', 'fēn']"
半分儿,"['NA', 'fēn', 'NA']"
变分,"['NA', 'fēn']"
变分原理,"['NA', 'fēn', 'NA', 'NA']"
变分学,"['NA', 'fēn', 'NA']"
变分法,"['NA', 'fēn', 'NA']"
四分之一,"['NA', 'fēn', 'NA', 'NA']"
四分卫,"['NA', 'fēn', 'NA']"
四分音符,"['NA', 'fēn', 'NA', 'NA']"
均分,"['NA', 'fēn']"
垂悬分词,"['NA', 'NA', 'fēn', 'NA']"
入木三分,"['NA', 'NA', 'NA', 'fēn']"
公分,"['NA', 'fēn']"
学分,"['NA', 'fēn']"
学分制,"['NA', 'fēn', 'NA']"
